Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,17T,18T,19T,14T,27T,20T,21T,24T,25T,26T,79T,41T,46T,72T,29T,30T,31T,32T,33T,34T,71T,77T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,44T,62T,63T,80T
2018_06_06,14.0,15.0,15.0,11.0,15.0,15.0,17.0,17.0,16,15.0,21.0,17.5,17.5,14.0,19.0,19.0,15.4,15.399999999999999,18.0,18.0,7.0,7.0,15.399999999999999,15.0,15.0,6.0,6.0,6.0,12.0,12.0,12.0,9.0,9.0,13.0,22.0,7.0,7.0,7.0,7.0,9.666666666666666,9.666666666666666,9.666666666666666,8.0,8.0,9.666666666666666,9.666666666666668,9.666666666666668,8.0,22.333333333333332,23.0,17.0,27,15.0
2018_06_07,13.0,13.666666666666666,13.666666666666666,11.0,14.0,13.666666666666666,16.0,15.0,13,13.666666666666666,18.0,15.0,15.0,12.0,14.0,14.0,13.083333333333332,13.083333333333334,12.0,12.0,8.0,5.0,13.083333333333336,11.0,11.0,4.0,4.0,4.0,9.0,9.0,9.0,7.0,10.0,12.0,12.0,7.0,7.0,7.0,7.0,8.11111111111111,8.11111111111111,8.111111111111112,7.0,7.0,8.111111111111112,8.111111111111112,8.111111111111112,7.0,24.333333333333332,23.0,17.0,33,20.0
2018_06_08,13.0,12.0,12.0,8.0,14.0,12.0,15.0,11.0,11,12.0,18.0,16.0,16.0,14.0,12.0,12.0,12.4,12.399999999999999,14.0,14.0,6.0,6.0,12.4,10.0,10.0,4.0,4.0,4.0,8.0,8.0,8.0,6.714285714285714,11.0,12.0,9.0,6.0,6.0,6.0,6.0,7.444444444444445,7.444444444444445,7.444444444444444,8.0,8.0,7.444444444444444,7.444444444444444,7.444444444444444,6.0,20.666666666666668,18.0,17.0,27,20.0
2018_06_09,8.0,11.5,11.5,9.0,15.0,11.5,13.0,12.0,12,11.5,15.0,15.5,15.5,16.0,8.0,8.0,11.25,11.25,9.0,9.0,8.0,6.0,11.25,13.0,13.0,5.0,5.0,5.0,12.0,12.0,12.0,8.428571428571429,8.0,10.0,11.0,7.0,7.0,7.0,7.0,7.666666666666667,7.666666666666667,7.666666666666668,7.0,7.0,7.666666666666668,7.666666666666668,7.666666666666669,6.0,19.666666666666668,16.0,18.0,25,21.0
2018_06_10,8.0,11.0,11.0,7.0,14.0,11.0,12.0,12.0,13,11.0,22.0,15.5,15.5,9.0,8.0,8.0,11.65,11.65,13.0,13.0,9.0,10.0,11.65,16.0,16.0,6.0,6.0,6.0,12.0,12.0,12.0,10.0,16.0,11.0,10.0,6.0,6.0,6.0,6.0,7.222222222222222,7.222222222222223,7.222222222222222,6.0,6.0,7.222222222222222,7.222222222222223,7.222222222222223,8.0,26.333333333333332,27.0,24.0,28,28.0
2018_06_11,8.0,10.666666666666666,10.666666666666666,10.0,14.0,10.666666666666666,12.0,10.0,10,10.666666666666666,18.0,15.0,15.0,12.0,7.0,7.0,10.983333333333333,10.983333333333333,11.0,11.0,9.0,8.0,10.983333333333333,15.0,15.0,9.0,9.0,9.0,14.0,14.0,14.0,12.0,15.0,10.0,10.0,4.0,4.0,4.0,4.0,6.333333333333333,6.333333333333333,6.333333333333332,6.0,6.0,6.333333333333333,6.333333333333333,6.333333333333333,9.0,31.333333333333332,33.0,25.0,36,27.0
2018_06_12,7.0,9.5,9.5,7.0,13.0,9.5,11.0,9.0,10,9.5,16.0,12.5,12.5,9.0,6.0,6.0,9.75,9.75,11.0,11.0,7.0,9.0,9.75,15.0,15.0,9.0,9.0,9.0,12.0,12.0,12.0,10.571428571428571,11.0,9.0,9.0,7.0,7.0,7.0,7.0,7.857142857142857,7.857142857142858,7.857142857142858,7.857142857142857,7.857142857142858,7.857142857142858,7.857142857142858,7.8571428571428585,9.0,33.333333333333336,29.0,33.0,38,28.0
2018_06_13,10.0,11.0,11.0,7.0,15.0,11.0,13.0,11.0,10,11.0,15.0,12.5,12.5,10.0,8.0,8.0,11.2,11.2,15.0,15.0,8.0,10.0,11.2,16.0,16.0,10.0,10.0,10.0,13.0,13.0,13.0,11.571428571428571,12.0,11.0,12.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,12.0,31.0,29.0,32.0,32,22.0
2018_06_14,11.0,12.0,12.0,10.0,14.0,12.0,14.0,12.0,11,12.0,17.0,14.0,14.0,11.0,10.0,10.0,12.7,12.7,20.0,20.0,9.0,9.0,12.7,15.0,15.0,5.0,5.0,5.0,13.0,13.0,13.0,9.428571428571429,12.0,15.0,16.0,11.0,11.0,11.0,11.0,11.666666666666666,11.666666666666666,11.666666666666664,9.0,9.0,11.666666666666666,11.666666666666666,11.666666666666666,12.0,26.666666666666668,26.0,27.0,27,23.0
2018_06_15,9.0,14.166666666666666,14.166666666666666,14.0,16.0,14.166666666666666,18.0,15.0,13,14.166666666666666,19.0,16.0,16.0,13.0,11.0,11.0,13.73333333333333,13.733333333333333,15.0,15.0,8.0,9.0,13.733333333333333,15.0,15.0,7.0,7.0,7.0,14.0,14.0,14.0,10.714285714285714,12.0,14.0,15.0,13.0,13.0,13.0,13.0,13.142857142857142,13.142857142857142,13.142857142857142,13.142857142857142,13.14285714285714,13.14285714285714,13.14285714285714,13.14285714285714,11.0,31.333333333333332,27.0,32.0,35,28.0
2018_06_16,14.0,15.5,15.5,14.0,17.0,15.5,17.0,16.0,15,15.5,20.0,19.5,19.5,19.0,14.0,14.0,15.65,15.649999999999999,16.0,16.0,9.0,11.0,15.649999999999999,15.0,15.0,6.0,6.0,6.0,30.0,30.0,30.0,17.0,11.0,19.0,22.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,10.0,10.0,14.0,14.0,14.0,13.0,26.333333333333332,26.0,26.0,27,16.0
2018_06_17,15.0,15.666666666666666,15.666666666666666,12.0,17.0,15.666666666666666,20.0,16.0,14,15.666666666666666,20.0,16.0,16.0,12.0,23.0,23.0,15.783333333333331,15.78333333333333,15.0,15.0,8.0,11.0,15.78333333333333,19.0,19.0,8.0,8.0,8.0,29.0,29.0,29.0,17.571428571428573,12.0,29.0,29.0,20.0,20.0,20.0,20.0,19.555555555555557,19.555555555555554,19.555555555555557,13.0,13.0,19.555555555555557,19.555555555555557,19.555555555555554,12.0,11.0,9.0,12.0,12,5.0
2018_06_18,15.0,19.333333333333332,19.333333333333332,18.0,19.0,19.333333333333332,22.0,23.0,19,19.333333333333332,26.0,23.5,23.5,21.0,18.0,18.0,19.666666666666664,19.666666666666668,17.0,17.0,16.0,20.0,19.66666666666667,25.0,25.0,13.0,13.0,13.0,16.0,16.0,16.0,14.857142857142858,17.0,34.0,34.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,19.0,19.0,23.0,23.0,23.0,17.0,12.333333333333334,12.0,14.0,11,5.0
2018_06_19,21.0,22.333333333333332,22.333333333333332,21.0,23.0,22.333333333333332,24.0,23.0,22,22.333333333333332,27.0,26.5,26.5,26.0,19.0,19.0,21.316666666666666,21.316666666666666,15.0,15.0,15.0,14.0,21.316666666666666,24.0,24.0,10.0,10.0,10.0,18.0,18.0,18.0,14.0,14.0,28.0,34.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,5.0,5.0,18.0,18.0,18.0,18.0,12.333333333333334,8.0,18.0,11,5.0
2018_06_20,12.0,13.333333333333334,13.333333333333334,10.0,16.0,13.333333333333334,15.0,13.0,14,13.333333333333334,19.0,15.5,15.5,12.0,12.0,12.0,14.416666666666668,14.416666666666666,23.0,23.0,12.0,11.0,14.416666666666664,21.0,21.0,10.0,10.0,10.0,13.0,13.0,13.0,12.142857142857142,16.0,20.0,21.0,12.0,12.0,12.0,12.0,14.11111111111111,14.11111111111111,14.111111111111112,12.0,12.0,14.111111111111112,14.111111111111112,14.111111111111112,14.0,11.333333333333334,9.0,10.0,15,6.0
2018_06_21,13.0,14.666666666666666,14.666666666666666,13.0,17.0,14.666666666666666,15.0,16.0,14,14.666666666666666,20.0,17.5,17.5,15.0,10.0,10.0,14.73333333333333,14.733333333333333,16.0,16.0,12.0,14.0,14.733333333333333,18.0,18.0,10.0,10.0,10.0,15.0,15.0,15.0,12.714285714285714,14.0,14.0,16.0,9.0,9.0,9.0,9.0,10.666666666666666,10.666666666666666,10.666666666666666,10.0,10.0,10.666666666666666,10.666666666666666,10.666666666666666,10.0,14.666666666666666,14.0,11.0,19,11.0
2018_06_22,18.0,21.0,21.0,22.0,22.0,21.0,22.0,21.0,21,21.0,26.0,21.0,21.0,16.0,18.0,18.0,20.65,20.65,25.0,25.0,17.0,16.0,20.65,21.0,21.0,11.0,11.0,11.0,17.0,17.0,17.0,15.0,21.0,15.0,15.0,11.0,11.0,11.0,11.0,11.555555555555555,11.555555555555555,11.555555555555555,8.0,8.0,11.555555555555557,11.555555555555555,11.555555555555555,14.0,17.666666666666668,16.0,14.0,23,13.0
2018_06_23,22.0,22.0,22.0,19.0,23.0,22.0,22.0,24.0,22,22.0,28.0,23.0,23.0,18.0,21.0,21.0,21.7,21.7,24.0,24.0,15.0,17.0,21.7,21.0,21.0,14.0,14.0,14.0,19.0,19.0,19.0,17.571428571428573,24.0,14.0,14.0,10.0,10.0,10.0,10.0,10.666666666666666,10.666666666666666,10.666666666666666,8.0,8.0,10.666666666666666,10.666666666666668,10.666666666666668,12.0,13.0,10.0,17.0,12,13.0
2018_06_24,17.0,17.5,17.5,14.0,20.0,17.5,19.0,17.0,18,17.5,25.0,23.0,23.0,21.0,16.0,16.0,18.0,18.0,21.0,21.0,11.0,8.0,18.0,15.0,15.0,10.0,10.0,10.0,18.0,18.0,18.0,15.0,21.0,12.0,14.0,11.0,11.0,11.0,11.0,9.333333333333334,9.333333333333334,9.333333333333334,6.0,6.0,9.333333333333334,9.333333333333332,9.333333333333332,2.0,15.0,17.0,14.0,14,11.0
2018_06_25,13.0,12.666666666666666,12.666666666666666,7.0,14.0,12.666666666666666,15.0,13.0,14,12.666666666666666,20.0,17.0,17.0,14.0,15.0,15.0,14.433333333333332,14.433333333333334,23.0,23.0,9.0,9.0,14.433333333333335,17.0,17.0,7.0,7.0,7.0,13.0,13.0,13.0,10.857142857142858,16.0,15.0,16.0,10.0,10.0,10.0,10.0,9.88888888888889,9.88888888888889,9.888888888888888,7.0,7.0,9.888888888888888,9.888888888888888,9.888888888888888,4.0,12.0,10.0,12.0,14,8.0
2018_06_26,11.0,15.166666666666666,15.166666666666666,15.0,15.0,15.166666666666666,18.0,18.0,14,15.166666666666666,23.0,19.0,19.0,15.0,18.0,18.0,17.03333333333333,17.03333333333333,26.0,26.0,14.0,11.0,17.033333333333328,16.0,16.0,9.0,9.0,9.0,16.0,16.0,16.0,12.714285714285714,14.0,13.0,12.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,8.0,3.0,14.666666666666666,16.0,13.0,15,11.0
2018_06_27,14.0,16.5,16.5,14.0,17.0,16.5,19.0,18.0,17,16.5,25.0,22.0,22.0,19.0,22.0,22.0,17.9,17.9,19.0,19.0,15.0,8.0,17.9,17.0,17.0,6.0,6.0,6.0,16.0,16.0,16.0,11.714285714285714,16.0,10.0,11.0,7.0,7.0,7.0,7.0,6.666666666666667,6.666666666666667,6.666666666666668,4.0,4.0,6.666666666666667,6.666666666666667,6.666666666666667,3.0,14.666666666666666,11.0,12.0,21,10.0
2018_06_28,13.0,17.0,17.0,13.0,18.0,17.0,19.0,19.0,20,17.0,23.0,21.0,21.0,19.0,25.0,25.0,18.45,18.45,24.0,24.0,11.0,6.0,18.45,13.0,13.0,11.0,11.0,11.0,15.0,15.0,15.0,12.714285714285714,11.0,11.0,9.0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,4.0,4.0,6.5,6.5,6.5,6.5,18.666666666666668,18.0,16.0,22,14.0
2018_06_30,10.0,14.5,14.5,12.0,16.0,14.5,14.0,18.0,17,14.5,19.0,14.5,14.5,10.0,13.0,13.0,13.65,13.649999999999999,15.0,15.0,7.0,7.0,13.65,16.0,16.0,4.0,4.0,4.0,11.0,11.0,11.0,8.428571428571429,14.0,13.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,5.0,14.666666666666666,16.0,10.0,18,16.0
2018_07_01,7.0,12.166666666666666,12.166666666666666,9.0,13.0,12.166666666666666,16.0,13.0,15,12.166666666666666,19.0,15.0,15.0,11.0,12.0,12.0,12.433333333333334,12.433333333333334,14.0,14.0,6.0,9.0,12.433333333333335,14.0,14.0,8.0,8.0,8.0,10.0,10.0,10.0,9.142857142857142,10.0,12.0,15.0,5.0,5.0,5.0,5.0,8.375,8.375,8.375,10.0,10.0,8.375,8.375,8.375,8.375,18.666666666666668,17.0,18.0,21,11.0
2018_07_02,9.0,11.166666666666666,11.166666666666666,8.0,11.0,11.166666666666666,14.0,12.0,13,11.166666666666666,18.0,15.0,15.0,12.0,10.0,10.0,11.783333333333333,11.783333333333333,15.0,15.0,7.0,7.0,11.783333333333333,15.0,15.0,5.0,5.0,5.0,10.0,10.0,10.0,8.285714285714286,13.0,15.0,11.0,8.0,8.0,8.0,8.0,8.222222222222221,8.222222222222223,8.222222222222221,6.0,6.0,8.222222222222221,8.222222222222221,8.222222222222223,4.0,16.666666666666668,19.0,13.0,18,10.0
2018_07_03,13.0,13.5,13.5,11.0,14.0,13.5,15.0,14.0,14,13.5,20.0,17.0,17.0,14.0,15.0,15.0,13.55,13.55,10.0,10.0,11.0,7.0,13.55,13.0,13.0,7.0,7.0,7.0,11.0,11.0,11.0,9.142857142857142,10.0,16.0,13.0,11.0,11.0,11.0,11.0,10.222222222222221,10.222222222222223,10.222222222222221,7.0,7.0,10.222222222222221,10.222222222222221,10.222222222222223,5.0,17.333333333333332,20.0,12.0,20,10.0
2018_07_04,13.0,12.166666666666666,12.166666666666666,10.0,12.0,12.166666666666666,14.0,11.0,13,12.166666666666666,21.0,18.0,18.0,15.0,14.0,14.0,13.183333333333332,13.183333333333334,15.0,15.0,6.0,6.0,13.183333333333335,12.0,12.0,6.0,6.0,6.0,9.0,9.0,9.0,7.857142857142857,10.0,15.0,12.0,9.0,9.0,9.0,9.0,9.444444444444445,9.444444444444445,9.444444444444445,9.0,9.0,9.444444444444445,9.444444444444445,9.444444444444445,4.0,22.0,24.0,14.0,28,16.0
2018_07_05,10.0,12.666666666666666,12.666666666666666,9.0,15.0,12.666666666666666,16.0,14.0,12,12.666666666666666,19.0,14.0,14.0,9.0,15.0,15.0,12.883333333333331,12.883333333333331,15.0,15.0,8.0,7.0,12.883333333333333,17.0,17.0,6.0,6.0,6.0,10.0,10.0,10.0,8.428571428571429,11.0,13.0,34.0,7.0,7.0,7.0,7.0,10.666666666666666,10.666666666666666,10.666666666666666,9.0,9.0,10.666666666666666,10.666666666666666,10.666666666666666,3.0,21.0,18.0,15.0,30,11.0
2018_07_06,13.0,14.0,14.0,13.0,15.0,14.0,16.0,13.0,14,14.0,20.0,16.0,16.0,12.0,14.0,14.0,13.5,13.5,13.0,13.0,5.0,7.0,13.5,17.0,17.0,7.0,7.0,7.0,11.0,11.0,11.0,9.142857142857142,10.0,14.0,11.0,6.0,6.0,6.0,6.0,7.666666666666667,7.666666666666667,7.666666666666668,8.0,8.0,7.666666666666668,7.666666666666668,7.666666666666669,4.0,21.0,16.0,20.0,27,9.0
2018_07_07,15.0,16.833333333333332,16.833333333333332,16.0,16.0,16.833333333333332,20.0,17.0,17,16.833333333333332,22.0,18.0,18.0,14.0,19.0,19.0,16.366666666666667,16.366666666666667,15.0,15.0,9.0,10.0,16.36666666666667,16.0,16.0,8.0,8.0,8.0,14.0,14.0,14.0,11.142857142857142,12.0,13.0,10.0,6.0,6.0,6.0,6.0,7.444444444444445,7.444444444444445,7.444444444444444,6.0,6.0,7.444444444444444,7.444444444444444,7.444444444444444,8.0,23.333333333333332,22.0,21.0,27,18.0
2018_07_08,19.0,21.5,21.5,20.0,22.0,21.5,23.0,23.0,22,21.5,25.0,24.0,24.0,23.0,20.0,20.0,21.5,21.5,24.0,24.0,15.0,16.0,21.5,21.0,21.0,10.0,10.0,10.0,16.0,16.0,16.0,14.142857142857142,21.0,15.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,9.0,20.666666666666668,21.0,16.0,25,16.0
2018_07_09,18.0,18.666666666666668,18.666666666666668,16.0,18.0,18.666666666666668,20.0,21.0,19,18.666666666666668,28.0,24.0,24.0,20.0,21.0,21.0,19.633333333333333,19.633333333333333,21.0,21.0,14.0,12.0,19.63333333333333,21.0,21.0,8.0,8.0,8.0,15.0,15.0,15.0,12.571428571428571,19.0,15.0,15.0,9.0,9.0,9.0,9.0,9.666666666666666,9.666666666666666,9.666666666666666,6.0,6.0,9.666666666666666,9.666666666666668,9.666666666666668,9.0,14.333333333333334,9.0,16.0,18,7.0
2018_07_10,25.0,21.833333333333332,21.833333333333332,15.0,22.0,21.833333333333332,24.0,23.0,22,21.833333333333332,31.0,26.0,26.0,21.0,21.0,21.0,21.566666666666666,21.566666666666666,20.0,20.0,16.0,11.0,21.566666666666666,16.0,16.0,12.0,12.0,12.0,13.25,13.25,13.25,13.25,17.0,12.0,17.0,9.0,9.0,9.0,9.0,9.333333333333334,9.333333333333334,9.333333333333334,5.0,5.0,9.333333333333334,9.333333333333332,9.333333333333332,9.0,13.0,12.0,12.0,15,5.0
2018_07_11,13.0,16.5,16.5,31.0,13.0,16.5,16.0,14.0,12,16.5,21.0,21.0,21.0,21.0,17.0,17.0,17.7,17.7,27.0,27.0,10.0,7.0,17.7,21.0,21.0,5.0,5.0,5.0,9.0,9.0,9.0,7.428571428571429,10.0,10.0,12.0,9.0,9.0,9.0,9.0,8.222222222222221,8.222222222222223,8.222222222222221,4.0,4.0,8.222222222222221,8.222222222222221,8.222222222222223,8.0,13.0,10.0,13.0,16,7.0
2018_07_12,15.0,14.833333333333334,14.833333333333334,12.0,15.0,14.833333333333334,17.0,15.0,15,14.833333333333334,20.0,17.5,17.5,15.0,17.0,17.0,14.816666666666668,14.816666666666668,13.0,13.0,10.0,8.0,14.816666666666668,17.0,17.0,5.0,5.0,5.0,11.0,11.0,11.0,8.285714285714286,10.0,12.0,11.0,9.0,9.0,9.0,9.0,8.777777777777779,8.777777777777777,8.777777777777779,4.0,4.0,8.777777777777779,8.777777777777779,8.777777777777777,12.0,17.0,15.0,17.0,19,14.0
2018_07_13,13.0,14.333333333333334,14.333333333333334,12.0,15.0,14.333333333333334,16.0,15.0,15,14.333333333333334,20.0,15.0,15.0,10.0,16.0,16.0,13.76666666666667,13.766666666666667,11.0,11.0,9.0,9.0,13.766666666666667,19.0,19.0,5.0,5.0,5.0,10.0,10.0,10.0,8.285714285714286,13.0,10.0,14.0,6.0,6.0,6.0,6.0,7.555555555555555,7.555555555555555,7.555555555555556,5.0,5.0,7.555555555555556,7.555555555555556,7.555555555555556,10.0,28.0,30.0,26.0,28,23.0
2018_07_14,17.0,20.166666666666668,20.166666666666668,16.0,21.0,20.166666666666668,24.0,23.0,20,20.166666666666668,26.0,20.0,20.0,14.0,18.0,18.0,18.933333333333334,18.933333333333334,16.0,16.0,16.0,13.0,18.933333333333334,18.0,18.0,9.0,9.0,9.0,14.0,14.0,14.0,11.857142857142858,14.0,11.0,19.0,6.0,6.0,6.0,6.0,8.222222222222221,8.222222222222223,8.222222222222221,6.0,6.0,8.222222222222221,8.222222222222221,8.222222222222223,8.0,29.0,25.0,30.0,32,17.0
2018_07_15,17.0,17.666666666666668,17.666666666666668,15.0,18.0,17.666666666666668,19.0,19.0,18,17.666666666666668,21.0,17.0,17.0,13.0,11.0,11.0,15.933333333333334,15.933333333333334,14.0,14.0,14.0,10.0,15.933333333333332,18.0,18.0,11.0,11.0,11.0,14.0,14.0,14.0,12.857142857142858,15.0,12.0,12.0,7.0,7.0,7.0,7.0,8.444444444444445,8.444444444444445,8.444444444444445,7.0,7.0,8.444444444444445,8.444444444444445,8.444444444444445,10.0,28.333333333333332,24.0,32.0,29,20.0
2018_07_16,20.0,18.166666666666668,18.166666666666668,16.0,13.0,18.166666666666668,21.0,21.0,18,18.166666666666668,26.0,23.0,23.0,20.0,17.0,17.0,18.233333333333334,18.233333333333334,16.0,16.0,15.0,10.0,18.233333333333334,19.0,19.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,8.0,9.0,9.0,9.0,9.0,8.555555555555555,8.555555555555555,8.555555555555555,6.0,6.0,8.555555555555555,8.555555555555555,8.555555555555555,9.0,28.333333333333332,23.0,32.0,30,21.0
2018_07_17,23.0,19.166666666666668,19.166666666666668,14.0,14.0,19.166666666666668,23.0,23.0,18,19.166666666666668,28.0,22.0,22.0,16.0,15.0,15.0,17.683333333333334,17.683333333333334,10.0,10.0,13.0,11.0,17.683333333333334,13.0,13.0,5.0,5.0,5.0,11.0,11.0,11.0,8.0,8.0,14.0,11.0,9.0,9.0,9.0,9.0,9.333333333333334,9.333333333333334,9.333333333333334,5.0,5.0,9.333333333333334,9.333333333333332,9.333333333333332,13.0,24.666666666666668,23.0,26.0,25,17.0
2018_07_18,13.0,15.333333333333334,15.333333333333334,20.0,15.0,15.333333333333334,16.0,16.0,12,15.333333333333334,18.0,13.5,13.5,9.0,10.0,10.0,13.616666666666669,13.616666666666669,11.0,11.0,11.0,12.0,13.616666666666669,13.0,13.0,6.0,6.0,6.0,9.0,9.0,9.0,7.714285714285714,9.0,13.0,11.0,5.0,5.0,5.0,5.0,6.0,6.0,7.181818181818182,5.0,5.0,7.1818181818181825,7.1818181818181825,7.1818181818181825,13.0,19.666666666666668,17.0,21.0,21,12.0
2018_07_19,12.0,13.5,13.5,10.0,18.0,13.5,15.0,13.0,13,13.5,21.0,16.5,16.5,12.0,6.0,6.0,13.7,13.7,17.0,17.0,16.0,11.0,13.7,18.0,18.0,8.0,8.0,8.0,13.0,13.0,13.0,10.857142857142858,13.0,11.0,10.0,5.0,5.0,5.0,5.0,6.0,6.0,6.363636363636363,4.0,4.0,6.363636363636363,6.363636363636363,6.363636363636362,9.0,31.666666666666668,30.0,32.0,33,30.0
2018_07_20,11.0,15.0,15.0,12.0,19.0,15.0,17.0,16.0,15,15.0,26.0,17.0,12.0,13.0,8.0,8.0,14.9,14.899999999999999,17.0,17.0,17.0,13.0,14.9,19.0,19.0,11.0,11.0,11.0,14.0,14.0,14.0,13.142857142857142,17.0,13.0,13.0,6.0,6.0,6.0,6.0,5.0,5.0,7.333333333333333,7.0,7.0,4.0,7.333333333333333,7.333333333333333,10.0,28.0,23.0,33.0,28,19.0
2018_07_21,16.0,18.0,18.0,18.0,18.0,18.0,20.0,19.0,17,18.0,25.0,17.666666666666668,14.0,14.0,14.0,14.0,17.383333333333333,17.383333333333333,20.0,20.0,18.0,11.0,17.38333333333333,24.0,24.0,9.0,9.0,9.0,16.0,16.0,16.0,13.142857142857142,17.0,19.0,24.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,10.0,10.0,10.0,11.0,15.333333333333334,11.0,17.0,18,9.0
2018_07_22,15.0,16.833333333333332,16.833333333333332,15.0,18.0,16.833333333333332,19.0,19.0,15,16.833333333333332,23.0,22.666666666666668,14.0,31.0,11.0,11.0,17.45,17.45,19.0,19.0,16.0,14.0,17.45,21.0,21.0,11.0,11.0,11.0,15.0,15.0,15.0,13.0,13.0,18.0,19.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,7.0,6.0,7.0,9.923076923076923,9.923076923076922,11.0,16.0,10.0,21.0,17,8.0
2018_07_23,19.0,19.5,19.5,15.0,20.0,19.5,23.0,21.0,19,19.5,27.0,23.0,23.0,19.0,18.0,18.0,19.6,19.6,19.0,19.0,17.0,14.0,19.6,19.0,19.0,10.0,10.0,10.0,17.0,17.0,17.0,13.571428571428571,14.0,15.0,16.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,7.0,8.23076923076923,8.23076923076923,10.0,20.0,13.0,23.0,24,11.0
2018_07_24,25.0,23.166666666666668,23.166666666666668,21.0,22.0,23.166666666666668,28.0,24.0,19,23.166666666666668,29.0,24.666666666666668,23.0,22.0,26.0,26.0,22.31666666666667,22.31666666666667,16.0,16.0,20.0,12.0,22.316666666666666,20.0,20.0,13.0,13.0,13.0,18.0,18.0,18.0,16.0,19.0,16.0,16.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,8.0,5.0,9.0,9.76923076923077,9.76923076923077,12.0,21.666666666666668,17.0,17.0,31,12.0
2018_07_25,19.0,20.857142857142858,20.857142857142858,20.0,22.0,20.857142857142858,22.0,20.0,19,24.0,27.0,19.333333333333332,15.0,16.0,22.0,22.0,21.095238095238095,21.095238095238095,21.0,21.0,34.0,16.0,21.095238095238095,22.0,22.0,24.0,9.0,15.0,17.0,17.0,17.0,16.571428571428573,17.0,18.0,20.0,11.0,11.0,11.0,11.0,6.0,6.0,5.0,9.0,4.0,11.0,10.615384615384615,10.615384615384615,15.0,21.333333333333332,26.0,15.0,23,17.0
2018_07_26,17.0,19.285714285714285,19.285714285714285,14.0,21.0,19.285714285714285,21.0,20.0,19,23.0,25.0,17.333333333333332,12.0,15.0,23.0,23.0,18.659523809523808,18.659523809523808,18.0,18.0,15.0,14.0,18.65952380952381,25.0,25.0,28.0,12.0,24.0,19.0,19.0,19.0,18.0,5.0,16.0,23.0,9.0,9.0,9.0,9.0,10.0,10.0,4.0,10.0,5.0,11.0,10.692307692307692,10.692307692307692,14.0,22.333333333333332,20.0,17.0,30,15.0
2018_07_27,19.0,20.857142857142858,20.857142857142858,18.0,22.0,20.857142857142858,22.0,21.0,18,26.0,28.0,20.333333333333332,17.0,16.0,23.0,23.0,20.545238095238098,20.545238095238098,20.0,20.0,18.0,17.0,20.545238095238098,24.0,24.0,30.0,10.0,24.0,19.0,19.0,19.0,18.0,5.0,19.0,20.0,9.0,9.0,9.0,9.0,7.0,7.0,4.0,9.0,4.0,12.0,9.923076923076923,9.923076923076922,11.0,16.333333333333332,16.0,13.0,20,12.0
2018_07_28,14.0,16.285714285714285,16.285714285714285,16.0,15.0,16.285714285714285,18.0,15.0,14,22.0,23.0,17.333333333333332,13.0,16.0,19.0,19.0,16.859523809523807,16.859523809523807,18.0,18.0,14.0,17.0,16.85952380952381,21.0,21.0,30.0,12.0,25.0,21.0,21.0,21.0,20.714285714285715,15.0,15.0,15.0,11.0,11.0,11.0,11.0,10.0,10.0,5.0,11.0,5.0,10.0,10.307692307692308,10.307692307692308,9.0,14.666666666666666,15.0,11.0,18,6.0
2018_07_29,14.0,18.0,18.0,17.0,18.0,18.0,20.0,17.0,18,22.0,24.0,17.666666666666668,14.0,15.0,22.0,22.0,17.583333333333336,17.583333333333332,15.0,15.0,16.0,11.0,17.58333333333333,22.0,22.0,25.0,9.0,17.0,16.0,16.0,16.0,16.0,13.0,17.0,21.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,7.0,13.0,11.0,11.0,11.0,11.0,9.0,9.0,15,5.0
2018_07_30,15.0,18.142857142857142,18.142857142857142,15.0,18.0,18.142857142857142,20.0,19.0,19,21.0,24.0,18.333333333333332,14.0,17.0,26.0,26.0,18.138095238095236,18.138095238095236,15.0,15.0,17.0,9.0,18.138095238095236,20.0,20.0,21.0,6.0,17.0,14.0,14.0,14.0,14.0,12.0,20.0,20.0,10.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,6.0,15.0,11.0,11.0,10.0,10.333333333333334,11.0,9.0,11,4.0
